X,Y,id,
7.346223156300147,46.229142830983299,1
7.348124728176789,46.23109510851058,2
7.348728401788423,46.230218158211805,3
7.34939244276122,46.228589499054543,6
7.350871443109719,46.229518675904629,9
7.354825505265914,46.228620819878692,7
7.353572882521776,46.229560436292573,10
7.353074851792179,46.230729714255567,5
7.351444933040771,46.232650616832338,4
7.354206739813991,46.232243474618343,13
7.354689678703298,46.230364317567961,11
7.35713455683041,46.228224088118957,8
7.358145710129896,46.228662580949752,38
7.356802536344012,46.229080189912864,40
7.358341904053676,46.229936278354366,37
7.358009883567277,46.230552236168265,34
7.35730056707361,46.232055561808572,14
7.359217230790542,46.228161446000037,19
7.360334026972064,46.229059309540169,20
7.362461976453069,46.22881918468326,21
7.364439007531167,46.229549996198557,23
7.36560107923356,46.230197278272001,24
7.363865517600114,46.230228598178726,22
7.366446222289845,46.231397861907645,25
7.365525620032106,46.23234787034577,26
7.364423915690876,46.231502259243548,27
7.363684415516625,46.232003363691675,28
7.362160139647252,46.231627535784504,30
7.362431792772488,46.232316551648388,41
7.356108311690633,46.234571452178777,15
7.358145710129896,46.234080810412827,16
7.358447546935711,46.23529174810092,17
7.360530220895844,46.235751062303052,55
7.360439669854099,46.234905503637087,54
7.36046985353468,46.233892903893974,51
7.36120935370893,46.23272369329645,43
7.359730353360431,46.233997296483871,53
7.359654894158976,46.233245665404326,52
7.359654894158976,46.232775890752073,48
7.360605680097299,46.233109953140051,47
7.36046985353468,46.232274793357419,46
7.361390455792422,46.232118199483317,44
7.360590588257007,46.23151269896622,45
7.360349118812354,46.231189066640106,32
7.359051220547344,46.231731932683537,35
7.358568281658038,46.232441826330664,18
7.358326812213384,46.232911603842432,50
7.35989636360363,46.230239038143651,36
7.363156201106447,46.228307610832992,0
7.361043343465733,46.230468716869787,31
7.362104704423678,46.232809231965533,42
